1.904296875000000000e-02,1.738281250000000000e-01,9.675292968750000000e-01,-2.049112692475318909e-03,-1.805137842893600464e-03,4.906714893877506256e-03,-3.910781621932983398e+00,-3.885469198226928711e+00,2.784374952316284180e+00,1.777653992176055908e-01,-1.936946995556354523e-02,2.311853408813476562e+00
1.586914062500000000e-02,1.730957031250000000e-01,9.704589843750000000e-01,-2.519026864320039749e-03,-2.280931919813156128e-03,5.307772196829319000e-03,-7.039406776428222656e+00,-6.993844509124755859e+00,5.011874675750732422e+00,1.777098774909973145e-01,-1.934267953038215637e-02,2.311900377273559570e+00
1.660156250000000000e-02,1.738281250000000000e-01,9.704589843750000000e-01,-9.004558669403195381e-04,-6.680982187390327454e-04,5.699163302779197693e-03,-9.397462844848632812e+00,-9.336638450622558594e+00,6.793874740600585938e+00,1.776885986328125000e-01,-1.931218057870864868e-02,2.311938524246215820e+00
1.562500000000000000e-02,1.752929687500000000e-01,9.726562500000000000e-01,-1.917339279316365719e-03,-1.171289943158626556e-03,5.042544566094875336e-03,-1.128390789031982422e+01,-1.121087360382080078e+01,8.219474792480468750e+00,1.776774078607559204e-01,-1.926578953862190247e-02,2.311948299407958984e+00
1.782226562500000000e-02,1.726074218750000000e-01,9.724121093750000000e-01,-1.871138345450162888e-03,-1.662355847656726837e-03,4.921037703752517700e-03,-1.337243843078613281e+01,-1.285416793823242188e+01,9.220736503601074219e+00,1.776140183210372925e-01,-1.927123591303825378e-02,2.312329530715942383e+00
1.611328125000000000e-02,1.728515625000000000e-01,9.711914062500000000e-01,-2.345341257750988007e-03,-1.103009097278118134e-03,4.802458919584751129e-03,-1.504326343536376953e+01,-1.416880321502685547e+01,1.002174568176269531e+01,1.775549799203872681e-01,-1.923569850623607635e-02,2.312907934188842773e+00
1.489257812500000000e-02,1.733398437500000000e-01,9.707031250000000000e-01,-2.808117540553212166e-03,-3.784988075494766235e-05,4.167445935308933258e-03,-1.580054855346679688e+01,-1.522051143646240234e+01,1.066255283355712891e+01,1.775033771991729736e-01,-1.916231587529182434e-02,2.313247680664062500e+00
1.733398437500000000e-02,1.735839843750000000e-01,9.729003906250000000e-01,-2.221161499619483948e-03,-1.075519248843193054e-03,4.067025147378444672e-03,-1.640637588500976562e+01,-1.606187820434570312e+01,1.117519855499267578e+01,1.774573773145675659e-01,-1.915101706981658936e-02,2.313436031341552734e+00
1.440429687500000000e-02,1.728515625000000000e-01,9.689941406250000000e-01,-2.686930121853947639e-03,-1.049603335559368134e-03,5.526895634829998016e-03,-1.718072700500488281e+01,-1.716669082641601562e+01,1.158531475067138672e+01,1.774060577154159546e-01,-1.908477768301963806e-02,2.313452959060668945e+00
1.562500000000000000e-02,1.711425781250000000e-01,9.716796875000000000e-01,-2.102894242852926254e-03,-1.543601974844932556e-03,3.835846669971942902e-03,-1.780020713806152344e+01,-1.805054092407226562e+01,1.191340827941894531e+01,1.773196011781692505e-01,-1.904568821191787720e-02,2.313339948654174805e+00
1.660156250000000000e-02,1.726074218750000000e-01,9.724121093750000000e-01,-1.532931579276919365e-03,-9.871162474155426025e-04,3.743416629731655121e-03,-1.858547782897949219e+01,-1.861371421813964844e+01,1.203666400909423828e+01,1.772680580615997314e-01,-1.902050897479057312e-02,2.313369035720825195e+00
1.684570312500000000e-02,1.735839843750000000e-01,9.707031250000000000e-01,-2.015284029766917229e-03,-1.482620835304260254e-03,3.653213381767272949e-03,-1.921369552612304688e+01,-1.906425285339355469e+01,1.213526916503906250e+01,1.772371828556060791e-01,-1.900706440210342407e-02,2.313496351242065430e+00
1.708984375000000000e-02,1.713867187500000000e-01,9.729003906250000000e-01,-1.966723008081316948e-03,-9.276047348976135254e-04,3.565183840692043304e-03,-1.942658233642578125e+01,-1.928077697753906250e+01,1.221415328979492188e+01,1.771562546491622925e-01,-1.899147592484951019e-02,2.313635587692260742e+00
1.660156250000000000e-02,1.713867187500000000e-01,9.709472656250000000e-01,-2.438622526824474335e-03,-1.424542628228664398e-03,3.479275852441787720e-03,-1.959689140319824219e+01,-1.945399665832519531e+01,1.227725982666015625e+01,1.770782768726348877e-01,-1.897270046174526215e-02,2.313767671585083008e+00
1.635742187500000000e-02,1.735839843750000000e-01,9.699707031250000000e-01,-2.379860728979110718e-03,-1.909507438540458679e-03,3.914728760719299316e-03,-1.973313903808593750e+01,-1.930475997924804688e+01,1.260618305206298828e+01,1.770492345094680786e-01,-1.895551942288875580e-02,2.314004421234130859e+00
1.586914062500000000e-02,1.721191406250000000e-01,9.704589843750000000e-01,-1.283933408558368683e-03,-3.056237474083900452e-04,3.301107324659824371e-03,-1.984213638305664062e+01,-1.918537139892578125e+01,1.286932182312011719e+01,1.770026534795761108e-01,-1.890900172293186188e-02,2.314327955245971680e+00
1.855468750000000000e-02,1.740722656250000000e-01,9.733886718750000000e-01,-1.252995338290929794e-03,-1.856130547821521759e-03,2.702271565794944763e-03,-1.978449058532714844e+01,-1.923376655578613281e+01,1.294061374664306641e+01,1.769865006208419800e-01,-1.893326081335544586e-02,2.314582824707031250e+00
1.660156250000000000e-02,1.721191406250000000e-01,9.707031250000000000e-01,-1.222802675329148769e-03,-7.728235796093940735e-04,2.637156285345554352e-03,-1.973837471008300781e+01,-1.927248191833496094e+01,1.299764728546142578e+01,1.769414246082305908e-01,-1.890599168837070465e-02,2.314787387847900391e+00
1.831054687500000000e-02,1.740722656250000000e-01,9.719238281250000000e-01,-2.231918741017580032e-03,-7.542017847299575806e-04,3.092901781201362610e-03,-1.984632492065429688e+01,-1.959126663208007812e+01,1.332171154022216797e+01,1.769200265407562256e-01,-1.891390793025493622e-02,2.314876556396484375e+00
1.733398437500000000e-02,1.716308593750000000e-01,9.721679687500000000e-01,-1.139556406997144222e-03,-1.774609088897705078e-03,3.018373623490333557e-03,-1.993268585205078125e+01,-1.984629440307617188e+01,1.358096313476562500e+01,1.768627464771270752e-01,-1.891379989683628082e-02,2.314877510070800781e+00
1.708984375000000000e-02,1.740722656250000000e-01,9.707031250000000000e-01,-1.112097175791859627e-03,-1.739766448736190796e-04,3.464932553470134735e-03,-1.971208572387695312e+01,-1.976250457763671875e+01,1.378836441040039062e+01,1.768604815006256104e-01,-1.889144815504550934e-02,2.314786195755004883e+00
1.660156250000000000e-02,1.752929687500000000e-01,9.716796875000000000e-01,-2.643171465024352074e-03,-1.727655529975891113e-03,3.900729119777679443e-03,-1.953560638427734375e+01,-1.969547271728515625e+01,1.395428562164306641e+01,1.768610477447509766e-01,-1.887830719351768494e-02,2.314620494842529297e+00
1.708984375000000000e-02,1.738281250000000000e-01,9.702148437500000000e-01,-5.023182602599263191e-04,-1.281537115573883057e-04,3.287446685135364532e-03,-1.968411064147949219e+01,-2.021747207641601562e+01,1.394780349731445312e+01,1.768631190061569214e-01,-1.885588839650154114e-02,2.314305782318115234e+00
1.562500000000000000e-02,1.723632812500000000e-01,9.724121093750000000e-01,-1.528795342892408371e-03,-6.443560123443603516e-04,4.766101948916912079e-03,-1.980291366577148438e+01,-2.063507080078125000e+01,1.394261741638183594e+01,1.768161058425903320e-01,-1.881224289536476135e-02,2.313892602920532227e+00
1.562500000000000000e-02,1.721191406250000000e-01,9.685058593750000000e-01,-1.491956878453493118e-03,-1.095393672585487366e-04,2.054803073406219482e-03,-1.975311279296875000e+01,-2.053743171691894531e+01,1.366003131866455078e+01,1.767799109220504761e-01,-1.875900663435459137e-02,2.313492059707641602e+00
1.831054687500000000e-02,1.721191406250000000e-01,9.687500000000000000e-01,-1.456006080843508244e-03,-6.261896342039108276e-04,3.043871372938156128e-03,-1.971327209472656250e+01,-2.045932006835937500e+01,1.343396282196044922e+01,1.767432540655136108e-01,-1.876940950751304626e-02,2.313153028488159180e+00
1.635742187500000000e-02,1.735839843750000000e-01,9.711914062500000000e-01,-9.016310796141624451e-04,-1.130390912294387817e-03,3.489814698696136475e-03,-1.953655433654785156e+01,-2.068464469909667969e+01,1.339232635498046875e+01,1.767349392175674438e-01,-1.874600909650325775e-02,2.312627077102661133e+00
1.611328125000000000e-02,1.730957031250000000e-01,9.709472656250000000e-01,-3.606144455261528492e-04,4.547182470560073853e-04,2.367142587900161743e-03,-1.939518165588378906e+01,-2.086490440368652344e+01,1.335901737213134766e+01,1.767247170209884644e-01,-1.869735680520534515e-02,2.311956882476806641e+00
1.733398437500000000e-02,1.738281250000000000e-01,9.677734375000000000e-01,-8.712154813110828400e-04,-7.553026080131530762e-05,3.348683007061481476e-03,-1.942692756652832031e+01,-2.072129821777343750e+01,1.347158908843994141e+01,1.767339408397674561e-01,-1.868408545851707458e-02,2.311380624771118164e+00
1.586914062500000000e-02,1.745605468750000000e-01,9.731445312500000000e-01,-1.369512872770428658e-03,-1.112290658056735992e-03,3.267992287874221802e-03,-1.945232391357421875e+01,-2.060641479492187500e+01,1.356164646148681641e+01,1.767329722642898560e-01,-1.865133829414844513e-02,2.310862541198730469e+00
1.782226562500000000e-02,1.740722656250000000e-01,9.680175781250000000e-01,-1.855803187936544418e-03,-4.690792411565780640e-05,1.631374470889568329e-03,-1.947264099121093750e+01,-2.065841293334960938e+01,1.363369178771972656e+01,1.767346113920211792e-01,-1.864494755864143372e-02,2.310328722000122070e+00
1.562500000000000000e-02,1.740722656250000000e-01,9.702148437500000000e-01,-1.291794469580054283e-03,-4.577729851007461548e-05,3.149935044348239899e-03,-1.948889350891113281e+01,-2.070001220703125000e+01,1.369132804870605469e+01,1.767352968454360962e-01,-1.859635300934314728e-02,2.309800386428833008e+00
1.489257812500000000e-02,1.745605468750000000e-01,9.724121093750000000e-01,-1.260666875168681145e-03,9.939074516296386719e-04,4.112615250051021576e-03,-1.950189590454101562e+01,-2.073329162597656250e+01,1.359821891784667969e+01,1.767382025718688965e-01,-1.852313615381717682e-02,2.309290885925292969e+00
1.538085937500000000e-02,1.757812500000000000e-01,9.738769531250000000e-01,-2.268870593979954720e-03,-6.862450391054153442e-05,3.494225442409515381e-03,-1.951229858398437500e+01,-2.075991439819335938e+01,1.352373123168945312e+01,1.767481416463851929e-01,-1.847206428647041321e-02,2.308778762817382812e+00
1.586914062500000000e-02,1.728515625000000000e-01,9.724121093750000000e-01,-1.175617799162864685e-03,-6.697047501802444458e-05,2.371447160840034485e-03,-1.995515060424804688e+01,-2.078121376037597656e+01,1.360336017608642578e+01,1.767175495624542236e-01,-1.842952892184257507e-02,2.308484315872192383e+00
1.782226562500000000e-02,1.721191406250000000e-01,9.724121093750000000e-01,-1.147289643995463848e-03,4.539340734481811523e-04,7.564313709735870361e-04,-2.030943298339843750e+01,-2.079825210571289062e+01,1.366706275939941406e+01,1.766732782125473022e-01,-1.841805316507816315e-02,2.308352231979370117e+00
1.538085937500000000e-02,1.733398437500000000e-01,9.697265625000000000e-01,-1.119644148275256157e-03,-7.629487663507461548e-05,2.296077087521553040e-03,-2.015832710266113281e+01,-2.052407073974609375e+01,1.357880687713623047e+01,1.766639351844787598e-01,-1.836748421192169189e-02,2.308271169662475586e+00
1.708984375000000000e-02,1.723632812500000000e-01,9.721679687500000000e-01,-5.733742145821452141e-04,-5.937470123171806335e-04,2.240749076008796692e-03,-2.003744316101074219e+01,-2.030472564697265625e+01,1.350820159912109375e+01,1.766329556703567505e-01,-1.835780590772628784e-02,2.308245658874511719e+00
1.635742187500000000e-02,1.726074218750000000e-01,9.689941406250000000e-01,-5.595579277724027634e-04,4.591410979628562927e-04,2.706043422222137451e-03,-2.037526702880859375e+01,-2.056096839904785156e+01,1.359093666076660156e+01,1.766193062067031860e-01,-1.832612417638301849e-02,2.308269977569580078e+00
1.635742187500000000e-02,1.711425781250000000e-01,9.721679687500000000e-01,-5.460746469907462597e-04,9.673684835433959961e-04,2.640837803483009338e-03,-2.064552688598632812e+01,-2.076596260070800781e+01,1.365712451934814453e+01,1.765653043985366821e-01,-1.828551851212978363e-02,2.308338403701782227e+00
1.562500000000000000e-02,1.711425781250000000e-01,9.726562500000000000e-01,-1.052206731401383877e-03,9.440584108233451843e-04,1.019332557916641235e-03,-2.057204627990722656e+01,-2.078605079650878906e+01,1.357085609436035156e+01,1.765055656433105469e-01,-1.822816208004951477e-02,2.308346033096313477e+00
1.464843750000000000e-02,1.735839843750000000e-01,9.738769531250000000e-01,-5.075618391856551170e-04,4.020193591713905334e-04,9.947698563337326050e-04,-2.051326179504394531e+01,-2.080212211608886719e+01,1.350184154510498047e+01,1.764970719814300537e-01,-1.815753430128097534e-02,2.308307409286499023e+00
1.684570312500000000e-02,1.704101562500000000e-01,9.685058593750000000e-01,5.432497127912938595e-04,-1.165539026260375977e-03,9.707994759082794189e-04,-2.032139015197753906e+01,-2.067107391357421875e+01,1.330741119384765625e+01,1.764577031135559082e-01,-1.815287582576274872e-02,2.308264255523681641e+00
1.635742187500000000e-02,1.718750000000000000e-01,9.692382812500000000e-01,-5.084217991679906845e-04,-1.137454062700271606e-03,1.985989511013031006e-03,-2.016789436340332031e+01,-2.056623458862304688e+01,1.315186691284179688e+01,1.764324307441711426e-01,-1.813956350088119507e-02,2.308206319808959961e+00
1.513671875000000000e-02,1.726074218750000000e-01,9.741210937500000000e-01,-1.015461166389286518e-03,-7.146503776311874390e-05,1.938134431838989258e-03,-2.018994140625000000e+01,-2.077017593383789062e+01,1.288821220397949219e+01,1.763991415500640869e-01,-1.808778569102287292e-02,2.308086872100830078e+00
1.904296875000000000e-02,1.730957031250000000e-01,9.697265625000000000e-01,-4.717017000075429678e-04,-1.108323223888874054e-03,1.372141763567924500e-03,-2.020757865905761719e+01,-2.093332862854003906e+01,1.267728900909423828e+01,1.763979941606521606e-01,-1.812838204205036163e-02,2.307924509048461914e+00
1.586914062500000000e-02,1.728515625000000000e-01,9.729003906250000000e-01,-4.603354027494788170e-04,-5.623269826173782349e-04,8.197873830795288086e-04,-1.993200111389160156e+01,-2.091994476318359375e+01,1.292620658874511719e+01,1.763814389705657959e-01,-1.809512078762054443e-02,2.307603359222412109e+00
1.733398437500000000e-02,1.733398437500000000e-01,9.719238281250000000e-01,-9.685335680842399597e-04,-5.487771704792976379e-04,1.838615164160728455e-03,-1.971153831481933594e+01,-2.090923690795898438e+01,1.312534046173095703e+01,1.763720065355300903e-01,-1.809455081820487976e-02,2.307186365127563477e+00
1.611328125000000000e-02,1.740722656250000000e-01,9.692382812500000000e-01,-9.451953810639679432e-04,-2.612715587019920349e-03,1.275019720196723938e-03,-1.982485580444335938e+01,-2.090067100524902344e+01,1.328464698791503906e+01,1.763875931501388550e-01,-1.809316873550415039e-02,2.306805372238159180e+00
1.733398437500000000e-02,1.728515625000000000e-01,9.702148437500000000e-01,-9.224195964634418488e-04,-4.725959151983261108e-04,1.244297251105308533e-03,-1.991551017761230469e+01,-2.089381790161132812e+01,1.341209220886230469e+01,1.763749569654464722e-01,-1.809112355113029480e-02,2.306486845016479492e+00
1.684570312500000000e-02,1.740722656250000000e-01,9.707031250000000000e-01,-1.938773784786462784e-03,5.773734301328659058e-04,1.757312566041946411e-04,-1.969834518432617188e+01,-2.088833618164062500e+01,1.365326786041259766e+01,1.763735413551330566e-01,-1.806480996310710907e-02,2.306035757064819336e+00
1.513671875000000000e-02,1.721191406250000000e-01,9.707031250000000000e-01,-1.372765749692916870e-03,-4.751207306981086731e-04,1.210078597068786621e-03,-1.952461433410644531e+01,-2.088395118713378906e+01,1.384620857238769531e+01,1.763401180505752563e-01,-1.801840029656887054e-02,2.305505514144897461e+00
1.660156250000000000e-02,1.701660156250000000e-01,9.719238281250000000e-01,2.181846357416361570e-04,5.561765283346176147e-05,2.219500020146369934e-03,-1.982016181945800781e+01,-2.073653602600097656e+01,1.386134147644042969e+01,1.762821823358535767e-01,-1.799802482128143311e-02,2.305225610733032227e+00
1.831054687500000000e-02,1.735839843750000000e-01,9.729003906250000000e-01,-8.256539586000144482e-04,-4.650130867958068848e-04,6.081461906433105469e-04,-2.005659866333007812e+01,-2.061860466003417969e+01,1.387344837188720703e+01,1.762778609991073608e-01,-1.801522262394428253e-02,2.305091381072998047e+00
1.635742187500000000e-02,1.730957031250000000e-01,9.667968750000000000e-01,-8.057586383074522018e-04,-9.730979800224304199e-04,2.151362597942352295e-03,-2.010090446472167969e+01,-2.052425956726074219e+01,1.388313388824462891e+01,1.762856394052505493e-01,-1.800389215350151062e-02,2.305026769638061523e+00
1.416015625000000000e-02,1.733398437500000000e-01,9.685058593750000000e-01,-1.305633340962231159e-03,-4.303595051169395447e-04,1.060942187905311584e-03,-2.013634872436523438e+01,-2.044878387451171875e+01,1.389088249206542969e+01,1.762862801551818848e-01,-1.793956942856311798e-02,2.304991245269775391e+00
1.733398437500000000e-02,1.733398437500000000e-01,9.697265625000000000e-01,2.836993662640452385e-04,-4.199892282485961914e-04,5.160868167877197266e-04,-1.987501716613769531e+01,-2.038840293884277344e+01,1.389708137512207031e+01,1.763014048337936401e-01,-1.793869398534297943e-02,2.304863691329956055e+00
1.562500000000000000e-02,1.745605468750000000e-01,9.704589843750000000e-01,-1.281008473597466946e-03,-1.448449678719043732e-03,5.036517977714538574e-04,-1.966595077514648438e+01,-2.034009742736816406e+01,1.390204048156738281e+01,1.763198226690292358e-01,-1.791496202349662781e-02,2.304639101028442383e+00
1.684570312500000000e-02,1.738281250000000000e-01,9.736328125000000000e-01,-7.308502099476754665e-04,-3.749663010239601135e-04,1.010807231068611145e-03,-1.920901107788085938e+01,-2.044536018371582031e+01,1.362757015228271484e+01,1.763183027505874634e-01,-1.790381222963333130e-02,2.304180860519409180e+00
1.635742187500000000e-02,1.730957031250000000e-01,9.726562500000000000e-01,-1.939487992785871029e-04,1.533590257167816162e-04,2.025030553340911865e-03,-1.884345817565917969e+01,-2.052956962585449219e+01,1.340799331665039062e+01,1.763119995594024658e-01,-1.787920854985713959e-02,2.303535461425781250e+00
1.635742187500000000e-02,1.743164062500000000e-01,9.685058593750000000e-01,-1.227856497280299664e-03,-3.696260973811149597e-04,1.456946134567260742e-03,-1.913039207458496094e+01,-2.059693717956542969e+01,1.364998817443847656e+01,1.763328611850738525e-01,-1.786185428500175476e-02,2.302989244461059570e+00
1.660156250000000000e-02,1.750488281250000000e-01,9.743652343750000000e-01,-6.789789767935872078e-04,1.197152771055698395e-03,1.421838998794555664e-03,-1.935993957519531250e+01,-2.065083122253417969e+01,1.384358406066894531e+01,1.763532608747482300e-01,-1.782934553921222687e-02,2.302539587020874023e+00
1.733398437500000000e-02,1.726074218750000000e-01,9.716796875000000000e-01,-1.701199216768145561e-03,6.490144878625869751e-04,3.489963710308074951e-04,-1.954357719421386719e+01,-2.069394683837890625e+01,1.385924243927001953e+01,1.763221621513366699e-01,-1.781709492206573486e-02,2.302170753479003906e+00
1.757812500000000000e-02,1.735839843750000000e-01,9.733886718750000000e-01,-2.179496921598911285e-03,1.140842214226722717e-04,8.598770946264266968e-04,-1.969048690795898438e+01,-2.072843933105468750e+01,1.387176895141601562e+01,1.762992888689041138e-01,-1.781677082180976868e-02,2.301870107650756836e+00
1.513671875000000000e-02,1.750488281250000000e-01,9.689941406250000000e-01,-1.088397810235619545e-03,-4.079546779394149780e-04,8.391570299863815308e-04,-1.951832771301269531e+01,-2.089993858337402344e+01,1.388179016113281250e+01,1.763353347778320312e-01,-1.777493208646774292e-02,2.301392555236816406e+00
1.611328125000000000e-02,1.718750000000000000e-01,9.729003906250000000e-01,-1.062171417288482189e-03,-9.174142032861709595e-04,1.338226720690727234e-03,-1.938059997558593750e+01,-2.103713798522949219e+01,1.388980674743652344e+01,1.762934029102325439e-01,-1.775862835347652435e-02,2.300823211669921875e+00
1.757812500000000000e-02,1.755371093750000000e-01,9.707031250000000000e-01,-1.555867493152618408e-03,-8.953073993325233459e-04,2.673976123332977295e-04,-1.927041816711425781e+01,-2.071517944335937500e+01,1.375700187683105469e+01,1.763271540403366089e-01,-1.777141168713569641e-02,2.300331592559814453e+00
1.464843750000000000e-02,1.748046875000000000e-01,9.707031250000000000e-01,3.949494566768407822e-05,6.841374561190605164e-04,2.338116988539695740e-03,-1.918227195739746094e+01,-2.045761299133300781e+01,1.365075778961181641e+01,1.763645708560943604e-01,-1.771029643714427948e-02,2.299939632415771484e+00
1.464843750000000000e-02,1.738281250000000000e-01,9.707031250000000000e-01,-1.000037882477045059e-03,1.483615487813949585e-04,1.243196427822113037e-03,-1.925659942626953125e+01,-2.039546585083007812e+01,1.370498085021972656e+01,1.763696372509002686e-01,-1.765415072441101074e-02,2.299606561660766602e+00
